config_id,strategy,ema_window,signal_window,signal_level,atr_window,sl_atr,rr,direction,trades,winrate,avg_win_r,avg_loss_r,expectancy_r,profit_factor_r,total_r,max_drawdown_r,target_hit
C0303,rsi_pullback,200,14,30.0,14,1.75,2.0,long,88,0.3181818181818182,1.840355988827696,-1.160128204346715,-0.20542868833667507,0.7402912812294563,-18.077724573627407,27.988449745421377,False
C0073,donchian_breakout,100,48,0.0,14,1.25,1.5,long,1734,0.42560553633217996,1.3345027028526253,-1.349162224713442,-0.20697957388082525,0.7329128029702764,-358.902581109351,372.91506347084106,False
C0233,rsi_pullback,100,7,30.0,14,1.75,2.5,long,626,0.2827476038338658,2.3107328169202446,-1.1998180539920384,-0.20721820710469963,0.7592088552692172,-129.71859764754197,134.9355489882039,False
C0127,donchian_breakout,200,48,0.0,14,1.25,1.5,long,1584,0.42487373737373735,1.332672640130935,-1.345253847725199,-0.20747321241763708,0.7318396345616597,-328.63756846953714,335.3568241269303,False
C0019,donchian_breakout,50,48,0.0,14,1.25,1.5,long,1762,0.4245175936435868,1.3346070415914335,-1.3486059516295483,-0.20953482851417132,0.7300153344081755,-369.20036784196986,383.21285020346,False
C0280,rsi_pullback,200,7,30.0,14,1.75,2.0,short,786,0.32951653944020354,1.8102607649218287,-1.2077115336698232,-0.21323974571150547,0.7366599747063941,-167.6064401292433,169.9600725954164,False
C0137,donchian_breakout,200,48,0.0,14,1.75,1.5,short,1264,0.3852848101265823,1.360822308642949,-1.1998198226000676,-0.21324330526197485,0.7108751451027034,-269.53953785113623,275.8815059307025,False
C0220,rsi_pullback,100,7,20.0,14,1.75,2.0,short,71,0.3380281690140845,1.7854233423343506,-1.234449583523946,-0.21364746774085994,0.7385522654627493,-15.168970209601056,20.657635495590835,False
C0269,rsi_pullback,200,7,20.0,14,1.75,2.5,long,175,0.2742857142857143,2.3407367754464588,-1.179343479269055,-0.21383575226137103,0.7501528864836653,-37.42125664573993,48.971774634741195,False
C0155,donchian_breakout,200,96,0.0,14,1.75,1.5,short,887,0.3754227733934611,1.3906746986259055,-1.1821833397258277,-0.21627383942016004,0.7070908013746805,-191.83489556568196,200.79724081381656,False
C0039,donchian_breakout,50,96,0.0,14,1.25,1.5,both,2119,0.4072675790467202,1.3724280869226895,-1.3079421851734712,-0.21631427350806925,0.7209783212807395,-458.3699455635988,473.2905899109158,False
C0093,donchian_breakout,100,96,0.0,14,1.25,1.5,both,2119,0.4072675790467202,1.3724280869226895,-1.3079421851734712,-0.21631427350806925,0.7209783212807395,-458.3699455635988,473.2905899109158,False
C0140,donchian_breakout,200,48,0.0,14,1.75,2.0,short,1163,0.32158211521926056,1.8507346750735636,-1.196415125904259,-0.21650624751586195,0.7332580944430619,-251.79676586094746,266.42722354890384,False
C0135,donchian_breakout,200,48,0.0,14,1.25,2.5,both,2655,0.30583804143126175,2.286830902446941,-1.3201617140660584,-0.2170061567747004,0.7631986837157374,-576.1513462368296,587.5662787999937,False
C0217,rsi_pullback,100,7,20.0,14,1.75,1.5,long,71,0.38028169014084506,1.3423377434447135,-1.1739318561874954,-0.2170405999893315,0.7016653030733472,-15.409882599242538,17.266891712618204,False
C0143,donchian_breakout,200,48,0.0,14,1.75,2.5,short,1096,0.27645985401459855,2.3405575967034196,-1.1955388705125911,-0.21795015740451512,0.7480404332198658,-238.87337251534856,252.2376230018488,False
C0047,donchian_breakout,50,96,0.0,14,1.75,1.5,short,900,0.37444444444444447,1.3901023902520697,-1.1822704290422024,-0.21905971781756936,0.7038035757335637,-197.15374603581242,205.50520218578234,False
C0101,donchian_breakout,100,96,0.0,14,1.75,1.5,short,900,0.37444444444444447,1.3901023902520697,-1.1822704290422024,-0.21905971781756936,0.7038035757335637,-197.15374603581242,205.50520218578234,False
C0265,rsi_pullback,200,7,20.0,14,1.75,1.5,long,178,0.38202247191011235,1.3362046321102232,-1.1805474325992216,-0.21909158765404033,0.6996901489355795,-38.99830260241918,46.90032504896869,False
C0065,donchian_breakout,100,20,0.0,14,1.75,1.5,short,2174,0.39144434222631097,1.3365171257450166,-1.2203264399126725,-0.2194644921782231,0.7044792780288637,-477.115805995457,480.14770103165023,False
C0147,donchian_breakout,200,96,0.0,14,1.25,1.5,both,2083,0.4056649063850216,1.3740663779170597,-1.3074084745148669,-0.21962822952927977,0.7173522776122331,-457.4856021094898,463.94457176204315,False
C0224,rsi_pullback,100,7,30.0,14,1.25,1.5,short,602,0.42524916943521596,1.2332414507209182,-1.3020623347989806,-0.22392650574068484,0.7007775878935704,-134.80375645589228,141.02976253005005,False
C0164,rsi_pullback,50,7,20.0,14,1.25,1.5,short,18,0.4444444444444444,1.2392007665203044,-1.3951511593637462,-0.22432808119305714,0.7105757727846136,-4.037905461475028,5.94833540594485,False
C0158,donchian_breakout,200,96,0.0,14,1.75,2.0,short,823,0.31227217496962334,1.8722855313206155,-1.1775228193090335,-0.22515253241739341,0.7219704812321419,-185.30053417951478,195.81754206642037,False
C0282,rsi_pullback,200,7,30.0,14,1.75,2.5,short,755,0.27947019867549666,2.3034246739102473,-1.2081929733426184,-0.22680049179247985,0.7394712005111529,-171.2343713033223,171.2343713033224,False
C0179,rsi_pullback,50,7,30.0,14,1.25,2.5,long,324,0.2993827160493827,2.266211156007003,-1.2921931150625845,-0.22686837958804734,0.7494088671964154,-73.50535498652734,84.84781235351718,False
C0068,donchian_breakout,100,20,0.0,14,1.75,2.0,short,1962,0.32619775739041795,1.8229472206735988,-1.2192555824605469,-0.22689585055134548,0.7238154699176996,-445.1696587817398,457.1201470579381,False
C0071,donchian_breakout,100,20,0.0,14,1.75,2.5,short,1788,0.28187919463087246,2.303730763280711,-1.220394784834415,-0.22701711355364115,0.7409636302202774,-405.90659903391037,416.9983409925042,False
C0161,donchian_breakout,200,96,0.0,14,1.75,2.5,short,778,0.2686375321336761,2.3593512605136424,-1.1777010948551203,-0.22751607908124966,0.7358538126884523,-177.00750952521224,187.96076812309084,False
C0011,donchian_breakout,50,20,0.0,14,1.75,1.5,short,2416,0.38741721854304634,1.3383077502788505,-1.2194739151851826,-0.22854525671070608,0.6940609514583195,-552.1653402130659,557.8764606413339,False
C0050,donchian_breakout,50,96,0.0,14,1.75,2.0,short,836,0.31100478468899523,1.8717584465396293,-1.1775737745641335,-0.22921686369454217,0.717484529378759,-191.62529804863726,202.14230593554285,False
C0104,donchian_breakout,100,96,0.0,14,1.75,2.0,short,836,0.31100478468899523,1.8717584465396293,-1.1775737745641335,-0.22921686369454217,0.717484529378759,-191.62529804863726,202.14230593554285,False
C0081,donchian_breakout,100,48,0.0,14,1.25,2.5,both,2916,0.3017832647462277,2.287700221444364,-1.319195038286363,-0.2306944112071314,0.7495403264153508,-672.7049030799952,691.3176820684989,False
C0089,donchian_breakout,100,48,0.0,14,1.75,2.5,short,1212,0.2722772277227723,2.3398965568787617,-1.1941789779087386,-0.23193068873392417,0.733115820214942,-281.0999947455161,290.9247982154395,False
C0027,donchian_breakout,50,48,0.0,14,1.25,2.5,both,2962,0.3014854827819041,2.2866755707196202,-1.3192554330222566,-0.2321195834809007,0.7481120135624331,-687.5382062704278,706.1509852589315,False
C0083,donchian_breakout,100,48,0.0,14,1.75,1.5,short,1398,0.376967095851216,1.3611520537934856,-1.1974195305142177,-0.23292223085029806,0.6877851038359599,-325.6252787287167,330.10282215859337,False
C0035,donchian_breakout,50,48,0.0,14,1.75,2.5,short,1238,0.27221324717285944,2.3388179857594347,-1.195402252642556,-0.2333406853231127,0.7317916756500183,-288.8757684300135,302.10998620350887,False
C0017,donchian_breakout,50,20,0.0,14,1.75,2.5,short,1981,0.2796567390206966,2.3045703914949405,-1.2188573394647761,-0.23350703004948942,0.7340453513903957,-462.57742652803853,473.58819813090264,False
C0053,donchian_breakout,50,96,0.0,14,1.75,2.5,short,791,0.2667509481668774,2.3589941107937213,-1.1777527113336965,-0.23432214310501756,0.7286638190881661,-185.3488151960689,196.30207379394759,False
C0107,donchian_breakout,100,96,0.0,14,1.75,2.5,short,791,0.2667509481668774,2.3589941107937213,-1.1777527113336965,-0.23432214310501756,0.7286638190881661,-185.3488151960689,196.30207379394759,False
C0014,donchian_breakout,50,20,0.0,14,1.75,2.0,short,2174,0.3233670653173873,1.8226005360832118,-1.219166889156636,-0.23555948347880132,0.7144485952138987,-512.1063170829141,524.0562057167148,False
C0132,donchian_breakout,200,48,0.0,14,1.25,2.0,both,2812,0.34743954480796585,1.8024968324911073,-1.3215849531570778,-0.23615539960861517,0.7261693593986466,-664.0689836994259,674.5580446560085,False
C0029,donchian_breakout,50,48,0.0,14,1.75,1.5,short,1430,0.37552447552447554,1.359819804986882,-1.198386564677747,-0.23771745942606462,0.6823500968245994,-339.9359669792724,344.4135104091494,False
C0061,donchian_breakout,100,20,0.0,14,1.25,2.5,long,2307,0.3073255309926311,2.288161762519607,-1.358892474971958,-0.23805959487593756,0.7470868468864185,-549.203485378788,586.4864555582826,False
C0229,rsi_pullback,100,7,30.0,14,1.75,1.5,long,673,0.3833580980683507,1.305255188121452,-1.1990832082127665,-0.23902480367453702,0.6767335630542717,-160.8636928729634,162.32284360809007,False
C0086,donchian_breakout,100,48,0.0,14,1.75,2.0,short,1292,0.31346749226006193,1.850878826685223,-1.1943182216261539,-0.23974793945424397,0.7076024571473011,-309.7543377748832,317.1020163251058,False
C0309,bollinger_reentry,100,20,2.0,14,1.25,2.0,long,3268,0.3488372093023256,1.7414625575325964,-1.302977992088909,-0.24096384687210493,0.7159954932247924,-787.4698515780389,798.9542046369183,False
C0333,bollinger_reentry,200,20,2.0,14,1.25,2.0,long,3268,0.3488372093023256,1.7414625575325964,-1.302977992088909,-0.24096384687210493,0.7159954932247924,-787.4698515780389,798.9542046369183,False
C0312,bollinger_reentry,100,20,2.0,14,1.25,2.5,short,3028,0.30184940554821665,2.227029903137539,-1.3107559227595538,-0.24287737425560957,0.7345907112507105,-735.4326892459858,738.6232531483404,False
C0336,bollinger_reentry,200,20,2.0,14,1.25,2.5,short,3028,0.30184940554821665,2.227029903137539,-1.3107559227595538,-0.24287737425560957,0.7345907112507105,-735.4326892459858,738.6232531483404,False
C0323,bollinger_reentry,100,40,2.0,14,1.25,2.5,long,2329,0.29240017174753113,2.2642572421424316,-1.279418877698093,-0.24324737163909868,0.7313123635229817,-566.5231285474608,581.2989785928332,False
C0347,bollinger_reentry,200,40,2.0,14,1.25,2.5,long,2329,0.29240017174753113,2.2642572421424316,-1.279418877698093,-0.24324737163909868,0.7313123635229817,-566.5231285474608,581.2989785928332,False
C0178,rsi_pullback,50,7,30.0,14,1.25,2.0,short,268,0.34701492537313433,1.7268836373168035,-1.2922431636760372,-0.2445611021374769,0.7101723036336476,-65.54237537284381,68.16670508006857,False
C0032,donchian_breakout,50,48,0.0,14,1.75,2.0,short,1320,0.31212121212121213,1.8498040576416395,-1.1954341538499844,-0.24495071208138663,0.7021201479864452,-323.33493994743037,333.09565028774745,False
C0299,rsi_pullback,200,14,30.0,14,1.25,2.5,long,93,0.27956989247311825,2.2802845823465074,-1.225203816561449,-0.24517480181298795,0.7222362046070563,-22.80125656860788,32.371945013644975,False
C0058,donchian_breakout,100,20,0.0,14,1.25,2.0,long,2466,0.354014598540146,1.794958623353839,-1.3635710203276354,-0.2454054165425878,0.7213983540059645,-605.1697571940215,642.0976464770979,False
C0275,rsi_pullback,200,7,30.0,14,1.25,2.5,long,1033,0.29235237173281703,2.2410348903228905,-1.2739198428970433,-0.24631449010670456,0.7267684767235342,-254.4428682802258,262.8526733445021,False
C0180,rsi_pullback,50,7,30.0,14,1.25,2.5,short,265,0.2943396226415094,2.229549995669285,-1.280453758819665,-0.24732057825310622,0.7262837248598426,-65.53995323707315,71.33361666068029,False
C0321,bollinger_reentry,100,40,2.0,14,1.25,2.0,long,2407,0.341088491898629,1.764217236720644,-1.2896864224166542,-0.24803502891780854,0.7081217065905588,-597.0203146051651,611.10122112134,False
C0345,bollinger_reentry,200,40,2.0,14,1.25,2.0,long,2407,0.341088491898629,1.764217236720644,-1.2896864224166542,-0.24803502891780854,0.7081217065905588,-597.0203146051651,611.10122112134,False
C0078,donchian_breakout,100,48,0.0,14,1.25,2.0,both,3079,0.3429684962650211,1.8038956911219528,-1.320522231336316,-0.2489453147673222,0.713072584664128,-766.502624168585,782.1909312705636,False
C0129,donchian_breakout,200,48,0.0,14,1.25,1.5,both,3001,0.4028657114295235,1.333891207687367,-1.3188681307818377,-0.2501623526381295,0.6823502129024596,-750.7372202670267,757.8347386761609,False
C0253,rsi_pullback,100,14,30.0,14,1.75,1.5,long,11,0.36363636363636365,1.3237777073450285,-1.149763074723051,-0.2502936994255674,0.6579132873782433,-2.7532306936812416,6.883204855431796,False
C0024,donchian_breakout,50,48,0.0,14,1.25,2.0,both,3138,0.3422562141491396,1.8034270363382916,-1.3207414744247297,-0.2514753875670224,0.7105184318976493,-789.1297661853164,804.8180732872945,False
C0273,rsi_pullback,200,7,30.0,14,1.25,2.0,long,1070,0.3383177570093458,1.7356991999724292,-1.2742156036635537,-0.25590797850820257,0.6964771250432852,-273.82153700377677,283.70085079418743,False
C0297,rsi_pullback,200,14,30.0,14,1.25,2.0,long,93,0.3225806451612903,1.7798296425494111,-1.225324539445433,-0.2559199646083865,0.6916844458261764,-23.800556708579947,32.82149013025065,False
C0311,bollinger_reentry,100,20,2.0,14,1.25,2.5,long,3082,0.29396495781959764,2.2427990234982276,-1.2973185436070036,-0.2566480323164978,0.7198019836162716,-790.9892355994461,809.6076702895913,False
C0335,bollinger_reentry,200,20,2.0,14,1.25,2.5,long,3082,0.29396495781959764,2.2427990234982276,-1.2973185436070036,-0.2566480323164978,0.7198019836162716,-790.9892355994461,809.6076702895913,False
C0075,donchian_breakout,100,48,0.0,14,1.25,1.5,both,3297,0.400060661207158,1.3351563606821777,-1.318546205164885,-0.2569042020249773,0.6752355268546342,-847.0131540763502,860.2655132157264,False
C0267,rsi_pullback,200,7,20.0,14,1.75,2.0,long,177,0.3050847457627119,1.8370785750521732,-1.1791339781550259,-0.2589335381935075,0.6839954714089161,-45.831236260250826,55.58032170399731,False
C0115,donchian_breakout,200,20,0.0,14,1.25,2.5,long,2048,0.30126953125,2.288280380427081,-1.357633780906077,-0.25923093054349955,0.7267283986613249,-530.9049457530871,548.1074286709851,False
C0175,rsi_pullback,50,7,30.0,14,1.25,1.5,long,328,0.4024390243902439,1.2699936626557529,-1.2893760589213086,-0.2593858051159057,0.6633455371873235,-85.07854407801707,91.16726074837989,False
C0296,rsi_pullback,200,14,30.0,14,1.25,1.5,short,87,0.42528735632183906,1.241245427325384,-1.3712342707564968,-0.2601796865147773,0.6698502479186467,-22.635632726785627,31.723725759987026,False
C0310,bollinger_reentry,100,20,2.0,14,1.25,2.0,short,3174,0.34719596723377444,1.7266205505807781,-1.3188827512142924,-0.2614962866338993,0.6962778196137772,-829.9892137759964,833.0164365040795,False
C0334,bollinger_reentry,200,20,2.0,14,1.25,2.0,short,3174,0.34719596723377444,1.7266205505807781,-1.3188827512142924,-0.2614962866338993,0.6962778196137772,-829.9892137759964,833.0164365040795,False
C0324,bollinger_reentry,100,40,2.0,14,1.25,2.5,short,2211,0.2966983265490728,2.2219580591886317,-1.3098791592610264,-0.26198896690328066,0.7156127516373617,-579.2576058231535,579.5477943276414,False
C0348,bollinger_reentry,200,40,2.0,14,1.25,2.5,short,2211,0.2966983265490728,2.2219580591886317,-1.3098791592610264,-0.26198896690328066,0.7156127516373617,-579.2576058231535,579.5477943276414,False
C0021,donchian_breakout,50,48,0.0,14,1.25,1.5,both,3358,0.3981536628945801,1.3350689011691703,-1.3187151404192026,-0.26210130372960927,0.6697578013277874,-880.136177924028,893.3885370634047,False
C0007,donchian_breakout,50,20,0.0,14,1.25,2.5,long,2548,0.29984301412872844,2.2864833459015697,-1.3536077342441086,-0.2621518530701299,0.7233920370226679,-667.9629216226909,691.8634955986973,False
C0177,rsi_pullback,50,7,30.0,14,1.25,2.0,long,327,0.3363914373088685,1.768100651659178,-1.2938390687376657,-0.2638287652402564,0.6927231070627008,-86.27200623356384,94.51789008682104,False
C0308,bollinger_reentry,100,20,2.0,14,1.25,1.5,short,3275,0.41435114503816795,1.2313071877895012,-1.3229405938692327,-0.2645851008277359,0.6585023311072724,-866.5162052108351,867.6225880100519,False
C0332,bollinger_reentry,200,20,2.0,14,1.25,1.5,short,3275,0.41435114503816795,1.2313071877895012,-1.3229405938692327,-0.2645851008277359,0.6585023311072724,-866.5162052108351,867.6225880100519,False
C0319,bollinger_reentry,100,40,2.0,14,1.25,1.5,long,2489,0.4033748493370832,1.2662342312924622,-1.3033239585272667,-0.2668288108458653,0.6568541231597096,-664.1369101953587,675.0610479377797,False
C0343,bollinger_reentry,200,40,2.0,14,1.25,1.5,long,2489,0.4033748493370832,1.2662342312924622,-1.3033239585272667,-0.2668288108458653,0.6568541231597096,-664.1369101953587,675.0610479377797,False
C0307,bollinger_reentry,100,20,2.0,14,1.25,1.5,long,3434,0.4097262667443215,1.2455385153442076,-1.317446220376301,-0.26732405288685557,0.6562428951015552,-917.990797613462,923.0027583901276,False
C0331,bollinger_reentry,200,20,2.0,14,1.25,1.5,long,3434,0.4097262667443215,1.2455385153442076,-1.317446220376301,-0.26732405288685557,0.6562428951015552,-917.990797613462,923.0027583901276,False
C0251,rsi_pullback,100,14,30.0,14,1.25,2.5,long,11,0.2727272727272727,2.2261026632909124,-1.2041826043814419,-0.268650258652618,0.6932407889772679,-2.955152845178798,7.238166461671666,False
C0004,donchian_breakout,50,20,0.0,14,1.25,2.0,long,2723,0.34557473374954095,1.7909501091853086,-1.3570593182490154,-0.26918679852235405,0.6968937667447884,-732.9956523763701,757.9733157092908,False
C0226,rsi_pullback,100,7,30.0,14,1.25,2.0,short,589,0.3378607809847199,1.739420951367903,-1.2954060007865036,-0.27005699657813853,0.685152523634213,-159.0635709845236,167.17362211643146,False
C0272,rsi_pullback,200,7,30.0,14,1.25,1.5,short,969,0.41279669762641896,1.221253066419216,-1.318732937883881,-0.27023510329023936,0.6510233094408224,-261.8578150882419,263.30048929377847,False
C0112,donchian_breakout,200,20,0.0,14,1.25,2.0,long,2178,0.34527089072543615,1.794664638405129,-1.3595297827436181,-0.2704782654323886,0.6961340786292718,-589.1016621117424,599.8452337705737,False
C0117,donchian_breakout,200,20,0.0,14,1.25,2.5,both,3947,0.2954142386622751,2.2854097840216987,-1.3430736932711105,-0.27116800932801044,0.713447139738605,-1070.3001328176572,1083.2725349926848,False
C0055,donchian_breakout,100,20,0.0,14,1.25,1.5,long,2666,0.4051012753188297,1.3289426580797092,-1.3608234046286334,-0.2711957423161765,0.6650052051502134,-723.0078490149266,752.4724213709105,False
C0320,bollinger_reentry,100,40,2.0,14,1.25,1.5,short,2328,0.4106529209621993,1.2350238876861255,-1.3223714553426267,-0.2721695876727439,0.6507672257264212,-633.6108001021478,633.6108001021471,False
C0344,bollinger_reentry,200,40,2.0,14,1.25,1.5,short,2328,0.4106529209621993,1.2350238876861255,-1.3223714553426267,-0.2721695876727439,0.6507672257264212,-633.6108001021478,633.6108001021471,False
C0271,rsi_pullback,200,7,30.0,14,1.25,1.5,long,1115,0.39820627802690584,1.2393210364170228,-1.2728511782139087,-0.2724884308631163,0.6442681210104382,-303.8246004123747,311.4315919105595,False
C0134,donchian_breakout,200,48,0.0,14,1.25,2.5,short,1270,0.28503937007874014,2.2997850028567774,-1.2991773118410035,-0.27333136072242353,0.7057347979726893,-347.1308281174779,353.4725270051654,False
C0114,donchian_breakout,200,20,0.0,14,1.25,2.0,both,4201,0.3396810283265889,1.7986448877527794,-1.341868754528047,-0.27509585104441464,0.6895295831057016,-1155.677670237586,1166.8693925857688,False
C0322,bollinger_reentry,100,40,2.0,14,1.25,2.0,short,2286,0.3429571303587052,1.7242236558979054,-1.3187441829475106,-0.27513666516325597,0.6824630964334625,-628.9624165632031,628.9624165632036,False
C0346,bollinger_reentry,200,40,2.0,14,1.25,2.0,short,2286,0.3429571303587052,1.7242236558979054,-1.3187441829475106,-0.27513666516325597,0.6824630964334625,-628.9624165632031,628.9624165632036,False
C0060,donchian_breakout,100,20,0.0,14,1.25,2.0,both,4779,0.3400292948315547,1.7915576718874509,-1.3422303687828014,-0.276650631162136,0.6876942745689183,-1322.113366323848,1338.1883416573974,False
C0302,rsi_pullback,200,14,30.0,14,1.75,1.5,short,85,0.3764705882352941,1.3071099897402871,-1.2359181431474464,-0.27854284606029933,0.6385523901782724,-23.676141915125445,31.76643221612949,False
C0063,donchian_breakout,100,20,0.0,14,1.25,2.5,both,4474,0.2930263746088511,2.2813638453908904,-1.3413312037374057,-0.27978600717790725,0.7049560249542459,-1251.762596113957,1271.972576387444,False
C0113,donchian_breakout,200,20,0.0,14,1.25,2.0,short,2042,0.33349657198824684,1.801473537141893,-1.3244124172165972,-0.2819401670118314,0.6806026405887974,-575.7218210381596,583.3580332549616,False
C0116,donchian_breakout,200,20,0.0,14,1.25,2.5,short,1925,0.28935064935064936,2.28060430636611,-1.3288348377378947,-0.284441277599749,0.6987921738685234,-547.5494593795169,552.4061721432091,False
C0109,donchian_breakout,200,20,0.0,14,1.25,1.5,long,2342,0.39795046968403075,1.330869734789365,-1.3567043945609591,-0.2871830074753474,0.6484061372765006,-672.5826035072637,686.8491189979155,False
C0131,donchian_breakout,200,48,0.0,14,1.25,2.0,short,1333,0.32408102025506375,1.8174899491570526,-1.296498958926012,-0.2873142565315005,0.672138544700474,-382.98990395649014,388.8312527741634,False
C0152,donchian_breakout,200,96,0.0,14,1.25,2.5,short,885,0.27231638418079096,2.340868636428903,-1.2711861663823127,-0.2875644630179024,0.6891266733655408,-254.4945497708436,261.5755661767454,False
C0228,rsi_pullback,100,7,30.0,14,1.25,2.5,short,579,0.28324697754749567,2.2349949553128514,-1.28655029313196,-0.28908324521322226,0.6865078861001394,-167.3791989784557,176.88863166230402,False
C0001,donchian_breakout,50,20,0.0,14,1.25,1.5,long,2939,0.3977543382102756,1.3216037639089242,-1.3535481863205179,-0.28949489274507795,0.6448649763900864,-850.8254897777841,876.5927893366544,False
C0111,donchian_breakout,200,20,0.0,14,1.25,1.5,both,4511,0.3928175570826868,1.3283687847954673,-1.3389632938550542,-0.29118842279127144,0.6418324572083527,-1313.5509752114256,1323.088136622103,False
C0041,donchian_breakout,50,96,0.0,14,1.25,2.0,short,943,0.31283138918345704,1.8612114209861998,-1.2716406219212704,-0.291586165232295,0.6663130607168758,-274.9657538140542,282.0467702199559,False
C0095,donchian_breakout,100,96,0.0,14,1.25,2.0,short,943,0.31283138918345704,1.8612114209861998,-1.2716406219212704,-0.291586165232295,0.6663130607168758,-274.9657538140542,282.0467702199559,False
C0146,donchian_breakout,200,96,0.0,14,1.25,1.5,short,981,0.37003058103975534,1.3792492836114683,-1.273211730960326,-0.29172004055302597,0.6362976006267921,-286.17735978251847,291.2896506709053,False
C0006,donchian_breakout,50,20,0.0,14,1.25,2.0,both,5262,0.3339034587609274,1.792795614874257,-1.3375398715372817,-0.2923100255423989,0.6719048615314505,-1538.1353544041028,1551.651832958246,False
C0038,donchian_breakout,50,96,0.0,14,1.25,1.5,short,995,0.3698492462311558,1.3781425917737278,-1.273200001333317,-0.2926029417721185,0.6352984596218006,-291.1399270632579,296.25221795164464,False
C0092,donchian_breakout,100,96,0.0,14,1.25,1.5,short,995,0.3698492462311558,1.3781425917737278,-1.273200001333317,-0.2926029417721185,0.6352984596218006,-291.1399270632579,296.25221795164464,False
C0250,rsi_pullback,100,14,30.0,14,1.25,2.0,short,21,0.3333333333333333,1.7347801939860144,-1.3071961645633903,-0.29320404504692205,0.6635500627273639,-6.157284945985363,10.546332860374482,False
C0252,rsi_pullback,100,14,30.0,14,1.25,2.5,short,21,0.2857142857142857,2.2047245081508744,-1.2923754663260483,-0.2932040450469274,0.6823789419087141,-6.157284945985475,10.630518411349799,False
C0044,donchian_breakout,50,96,0.0,14,1.25,2.5,short,898,0.27060133630289535,2.34017474091509,-1.2708579561618216,-0.29370768289936106,0.6831502771342213,-263.74949924362625,270.83051564952797,False
C0098,donchian_breakout,100,96,0.0,14,1.25,2.5,short,898,0.27060133630289535,2.34017474091509,-1.2708579561618216,-0.29370768289936106,0.6831502771342213,-263.74949924362625,270.83051564952797,False
C0149,donchian_breakout,200,96,0.0,14,1.25,2.0,short,930,0.3118279569892473,1.8622987414451386,-1.2715474047548991,-0.2943265634667154,0.6636434584049095,-273.7237040240453,280.80472042994694,False
C0057,donchian_breakout,100,20,0.0,14,1.25,1.5,both,5167,0.39268434294561644,1.323012576141475,-1.3406480550908533,-0.2946702302852806,0.6380846508468753,-1522.5610798840448,1541.12613643302,False
C0080,donchian_breakout,100,48,0.0,14,1.25,2.5,short,1406,0.2773826458036984,2.300346080126475,-1.2942350657424544,-0.29716063694524075,0.6822615804798359,-417.8078555450085,423.0757162068087,False
C0110,donchian_breakout,200,20,0.0,14,1.25,1.5,short,2185,0.38672768878718533,1.3252830653204708,-1.3212084869040812,-0.2977369255174695,0.632541762489382,-650.5551822556708,653.4104947393062,False
C0128,donchian_breakout,200,48,0.0,14,1.25,1.5,short,1420,0.37816901408450704,1.3355371223789654,-1.2921169427918588,-0.2984195956110612,0.6285903724730317,-423.7558257677069,427.12809899785134,False
C0009,donchian_breakout,50,20,0.0,14,1.25,2.5,both,4881,0.28703134603564845,2.283777323535078,-1.3381803536469663,-0.2985649662812536,0.6870652730572842,-1457.295600418799,1471.7497708997364,False
C0026,donchian_breakout,50,48,0.0,14,1.25,2.5,short,1437,0.2762700069589422,2.298770771913231,-1.2956151454388922,-0.30259412303889727,0.6772933599432323,-434.82775480689537,440.0956154686955,False
C0077,donchian_breakout,100,48,0.0,14,1.25,2.0,short,1472,0.3179347826086957,1.8183390786978124,-1.292101357935664,-0.30318415389730324,0.6559797452008946,-446.2870745368304,451.05458512861657,False
C0003,donchian_breakout,50,20,0.0,14,1.25,1.5,both,5689,0.3875900861311303,1.319567701201835,-1.3359841762477394,-0.30671859534137424,0.6251162808813673,-1744.922088897078,1759.8525620677044,False
C0059,donchian_breakout,100,20,0.0,14,1.25,2.0,short,2354,0.3262531860662702,1.7892759466828956,-1.3239265059603313,-0.30823428691615207,0.6544424828849085,-725.583511400622,728.3641374253706,False
C0023,donchian_breakout,50,48,0.0,14,1.25,2.0,short,1507,0.3165228931652289,1.8167291231823912,-1.2933812490499197,-0.3089601159677616,0.6504962123631899,-465.60289476341666,470.3704053552028,False
C0295,rsi_pullback,200,14,30.0,14,1.25,1.5,long,93,0.3655913978494624,1.275355990199878,-1.2230366283938259,-0.30964577858537506,0.6009230570403247,-28.797057408439883,35.369845433560876,False
C0074,donchian_breakout,100,48,0.0,14,1.25,1.5,short,1568,0.3718112244897959,1.33606212015472,-1.2878735781689241,-0.31226483319272214,0.6140245592014261,-489.6312584461883,491.92969345044537,False
C0274,rsi_pullback,200,7,30.0,14,1.25,2.0,short,931,0.3297529538131042,1.7241595376474446,-1.3149125820552163,-0.3127695737322123,0.6451108609724027,-291.1884731446897,291.1884731446897,False
C0227,rsi_pullback,100,7,30.0,14,1.25,2.5,long,738,0.2764227642276423,2.2323701026039644,-1.2866171555022043,-0.31388897033464547,0.6628355149532564,-231.65006010696834,235.71934935630716,False
C0005,donchian_breakout,50,20,0.0,14,1.25,2.0,short,2620,0.32213740458015266,1.7929763516715411,-1.3220482484851466,-0.3185823085873435,0.6445056687779303,-834.6856484988399,836.957772041995,False
C0020,donchian_breakout,50,48,0.0,14,1.25,1.5,short,1603,0.36930754834684965,1.3353674552385326,-1.289146447896307,-0.3198936527273581,0.6065534572841784,-512.789525321955,515.087960326212,False
