config_id,family,direction,params_json,train_trades,train_expectancy_r,validation_trades,validation_expectancy_r,validation_winrate,validation_avg_win_r,validation_avg_loss_r,validation_profit_factor_r,validation_max_drawdown_r,validation_cost_r_per_trade,fold_id,train_start,train_end,validation_start,validation_end
d469d5382ce9e0,atr_expansion_breakout,long,"{""atr_mean_window"": 192, ""atr_window"": 7, ""expansion_mult"": 1.5, ""lookback"": 96, ""rr"": 2.5, ""sl_atr"": 1.75}",410,0.1644712858840047,47,-0.31586831041035873,0.23404255319148937,2.3284392305369503,-1.1238511701442588,0.6330620651244625,21.25484148456422,0.15768617955536493,F04,2021-01-01 00:00:00+00:00,2025-10-25 08:30:00+00:00,2025-10-25 08:30:00+00:00,2026-04-25 08:30:00+00:00
db48581cdd6ca6,atr_expansion_breakout,long,"{""atr_mean_window"": 48, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 96, ""rr"": 2.5, ""sl_atr"": 2.25, ""weekday_filter"": ""weekdays""}",192,0.16446501113077652,29,-0.40150107782653466,0.20689655172413793,2.3333520663894416,-1.1149410284915715,0.5459486407829477,15.473542766429208,0.1468212116952717,F04,2021-01-01 00:00:00+00:00,2025-10-25 08:30:00+00:00,2025-10-25 08:30:00+00:00,2026-04-25 08:30:00+00:00
c863b439a98aa9,atr_expansion_breakout,long,"{""atr_mean_window"": 48, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 96, ""rr"": 2.0, ""sl_atr"": 2.25, ""weekday_filter"": ""weekdays""}",204,0.16420927979282232,30,-0.5245854116163533,0.2,1.8337019964034205,-1.1141572636212966,0.41145493016924267,18.418481157046397,0.14569324237825684,F04,2021-01-01 00:00:00+00:00,2025-10-25 08:30:00+00:00,2025-10-25 08:30:00+00:00,2026-04-25 08:30:00+00:00
3299c83a435c9c,atr_expansion_breakout,long,"{""atr_mean_window"": 192, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 20, ""rr"": 2.5, ""sl_atr"": 2.25}",357,0.15639398872452714,50,-0.3549158326414393,0.22,2.3393692239268855,-1.1148423870581463,0.5918523519194798,19.26404141267327,0.14593995677956748,F04,2021-01-01 00:00:00+00:00,2025-10-25 08:30:00+00:00,2025-10-25 08:30:00+00:00,2026-04-25 08:30:00+00:00
d910949f667cc5,atr_expansion_breakout,long,"{""atr_mean_window"": 192, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 48, ""rr"": 2.0, ""sl_atr"": 1.75}",351,0.15320679926722777,46,-0.5862491798858298,0.1956521739130435,1.7980457885727317,-1.1662128208622369,0.3750280234347991,29.096894363485223,0.1985890193424426,F04,2021-01-01 00:00:00+00:00,2025-10-25 08:30:00+00:00,2025-10-25 08:30:00+00:00,2026-04-25 08:30:00+00:00
7db4b0aa60e888,atr_expansion_breakout,long,"{""atr_mean_window"": 230, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 96, ""rr"": 2.5, ""sl_atr"": 2.25}",251,0.15178522266178351,32,-0.5707595250431661,0.15625,2.353828270882278,-1.1123498576219522,0.3918678293979732,23.24427621826517,0.13762631049699944,F04,2021-01-01 00:00:00+00:00,2025-10-25 08:30:00+00:00,2025-10-25 08:30:00+00:00,2026-04-25 08:30:00+00:00
80a8e2ecfb3574,bollinger_reentry,long,"{""atr_window"": 14, ""regime_ema"": 160, ""rr"": 2.5, ""sl_atr"": 1.25, ""std_mult"": 2.5, ""window"": 60}",159,0.14757035310392963,16,-0.4760960755634692,0.25,1.9852700323541148,-1.2965514448693307,0.5103975473322347,7.758779168915787,0.40393814226027613,F04,2021-01-01 00:00:00+00:00,2025-10-25 08:30:00+00:00,2025-10-25 08:30:00+00:00,2026-04-25 08:30:00+00:00
0049f87d094ef0,atr_expansion_breakout,long,"{""atr_mean_window"": 192, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 96, ""rr"": 2.0, ""sl_atr"": 2.25}",274,0.14431948748771645,35,-0.3563063293305488,0.2571428571428571,1.833475050412006,-1.11430757616451,0.5695594772062598,15.150913078539826,0.1492280866885953,F04,2021-01-01 00:00:00+00:00,2025-10-25 08:30:00+00:00,2025-10-25 08:30:00+00:00,2026-04-25 08:30:00+00:00
863aeec0f5af83,atr_expansion_breakout,long,"{""atr_mean_window"": 48, ""atr_window"": 17, ""expansion_mult"": 1.5, ""lookback"": 96, ""rr"": 2.0, ""sl_atr"": 2.25}",207,0.14022035496707985,30,-0.3379741913647483,0.26666666666666666,1.8168642643915387,-1.1215518116397618,0.5890748046300719,17.860121537771935,0.16115198790453264,F04,2021-01-01 00:00:00+00:00,2025-10-25 08:30:00+00:00,2025-10-25 08:30:00+00:00,2026-04-25 08:30:00+00:00
0c55c7bf7ab559,atr_expansion_breakout,long,"{""atr_mean_window"": 192, ""atr_window"": 14, ""expansion_mult"": 1.75, ""lookback"": 96, ""rr"": 2.5, ""sl_atr"": 2.25}",157,0.13518508085030986,17,-0.7222440173923177,0.11764705882352941,2.2678080709134125,-1.120917629166415,0.2697561369250534,12.2781482956694,0.15684210117098493,F04,2021-01-01 00:00:00+00:00,2025-10-25 08:30:00+00:00,2025-10-25 08:30:00+00:00,2026-04-25 08:30:00+00:00
12d8ee1fc12170,atr_expansion_breakout,long,"{""atr_mean_window"": 48, ""atr_window"": 17, ""expansion_mult"": 1.5, ""lookback"": 96, ""rr"": 2.5, ""sl_atr"": 2.25}",198,0.13338127683458945,29,-0.6538226545303922,0.13793103448275862,2.2785953468691726,-1.1230095347543227,0.3246412823902022,21.34491455134443,0.15978578836501436,F04,2021-01-01 00:00:00+00:00,2025-10-25 08:30:00+00:00,2025-10-25 08:30:00+00:00,2026-04-25 08:30:00+00:00
0049a2440077d5,atr_expansion_breakout,long,"{""atr_mean_window"": 192, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 48, ""rr"": 2.5, ""sl_atr"": 2.25}",295,0.12659923631712128,41,-0.6171477820618008,0.14634146341463414,2.321410735040635,-1.120900670707933,0.3550324630956166,26.82130884513514,0.15131599900995377,F04,2021-01-01 00:00:00+00:00,2025-10-25 08:30:00+00:00,2025-10-25 08:30:00+00:00,2026-04-25 08:30:00+00:00
cf6e6f8b442621,atr_expansion_breakout,long,"{""atr_mean_window"": 192, ""atr_window"": 14, ""expansion_mult"": 1.25, ""lookback"": 96, ""rr"": 2.5, ""sl_atr"": 2.25}",434,0.12533932878947757,55,-0.3700297339164842,0.21818181818181817,2.3381930417974814,-1.1258128341157303,0.5795981078161366,23.512800403747505,0.1561549866218981,F04,2021-01-01 00:00:00+00:00,2025-10-25 08:30:00+00:00,2025-10-25 08:30:00+00:00,2026-04-25 08:30:00+00:00
00b24c966bb14c,bollinger_reentry,long,"{""atr_window"": 14, ""regime_ema"": 160, ""rr"": 1.5, ""sl_atr"": 2.25, ""std_mult"": 2.5, ""window"": 60}",143,0.11867302027223335,13,-0.043738307490681125,0.46153846153846156,1.2573850904687154,-1.1589869343130208,0.9299144080619135,3.3295810694910206,0.2304164655361866,F04,2021-01-01 00:00:00+00:00,2025-10-25 08:30:00+00:00,2025-10-25 08:30:00+00:00,2026-04-25 08:30:00+00:00
b4568def8970eb,atr_expansion_breakout,long,"{""atr_mean_window"": 192, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 96, ""rr"": 2.5, ""session"": ""high_liquidity"", ""sl_atr"": 1.75}",212,0.18808480401753244,8,-0.9288888004592146,0.125,2.2443714992099673,-1.3822117004119552,0.23196482839175728,7.431110403673717,0.21198959701185877,F05,2021-01-01 00:00:00+00:00,2026-04-25 08:30:00+00:00,2026-04-25 08:30:00+00:00,2026-07-11 06:15:00.000001+00:00
db11c1e81f40a9,atr_expansion_breakout,long,"{""atr_mean_window"": 192, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 115, ""rr"": 2.5, ""sl_atr"": 1.75}",312,0.18568463560504958,14,-1.038392400448579,0.07142857142857142,2.2443714992099673,-1.2909127004223133,0.13373790607312988,14.537493606280107,0.21369623923822528,F05,2021-01-01 00:00:00+00:00,2026-04-25 08:30:00+00:00,2026-04-25 08:30:00+00:00,2026-07-11 06:15:00.000001+00:00
adbb7fc904ce79,atr_expansion_breakout,long,"{""atr_mean_window"": 192, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 96, ""rr"": 2.5, ""session"": ""new_york"", ""sl_atr"": 1.75}",176,0.17747150575629733,7,-0.8970564008773579,0.14285714285714285,2.2443714992099673,-1.420627717558579,0.2633074885923238,6.2793948061415055,0.21686828550942674,F05,2021-01-01 00:00:00+00:00,2026-04-25 08:30:00+00:00,2026-04-25 08:30:00+00:00,2026-07-11 06:15:00.000001+00:00
2aa159ae472cd3,atr_expansion_breakout,long,"{""atr_mean_window"": 192, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 115, ""rr"": 2.5, ""sl_atr"": 2.25}",280,0.1504115138858383,13,-0.9433552921225251,0.07692307692307693,2.300789021592192,-1.2137006515987514,0.15797339995941817,12.263618797592827,0.16520234636847386,F05,2021-01-01 00:00:00+00:00,2026-04-25 08:30:00+00:00,2026-04-25 08:30:00+00:00,2026-07-11 06:15:00.000001+00:00
99a721e5b120ae,atr_expansion_breakout,long,"{""atr_mean_window"": 192, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 96, ""rr"": 2.5, ""sl_atr"": 1.75}",322,0.1473346795566097,13,-1.0253120301256378,0.07692307692307693,2.2443714992099673,-1.2977856575702715,0.14411544554873465,13.32905639163329,0.21136351015694255,F05,2021-01-01 00:00:00+00:00,2026-04-25 08:30:00+00:00,2026-04-25 08:30:00+00:00,2026-07-11 06:15:00.000001+00:00
415dd941af93e8,atr_expansion_breakout,long,"{""atr_mean_window"": 192, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 20, ""rr"": 2.5, ""sl_atr"": 1.25}",501,0.1435298525016784,19,-1.0036690630250429,0.10526315789473684,2.233621854039753,-1.3845268179738424,0.18979700374189523,20.167402542984636,0.2828139243480075,F05,2021-01-01 00:00:00+00:00,2026-04-25 08:30:00+00:00,2026-04-25 08:30:00+00:00,2026-07-11 06:15:00.000001+00:00
a2032f069d6c96,atr_expansion_breakout,long,"{""atr_mean_window"": 192, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 96, ""rr"": 2.75, ""sl_atr"": 1.75}",313,0.1420820369636641,13,-1.0060947197415577,0.07692307692307693,2.494196534203008,-1.2977856575702715,0.16015719542834408,13.07923135664025,0.21136351015694255,F05,2021-01-01 00:00:00+00:00,2026-04-25 08:30:00+00:00,2026-04-25 08:30:00+00:00,2026-07-11 06:15:00.000001+00:00
431935ee5b8306,atr_expansion_breakout,long,"{""atr_mean_window"": 192, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 77, ""rr"": 2.5, ""sl_atr"": 1.75}",335,0.1375367684938254,13,-1.0253120301256378,0.07692307692307693,2.2443714992099673,-1.2977856575702715,0.14411544554873465,13.32905639163329,0.21136351015694255,F05,2021-01-01 00:00:00+00:00,2026-04-25 08:30:00+00:00,2026-04-25 08:30:00+00:00,2026-07-11 06:15:00.000001+00:00
5f3faf86cf8684,bollinger_reentry,long,"{""atr_window"": 14, ""regime_ema"": 160, ""rr"": 2.0, ""sl_atr"": 1.75, ""std_mult"": 2.5, ""window"": 60}",162,0.12655484254526436,2,0.1876167026170258,0.5,1.755825805290893,-1.3805924000568415,1.2717915912173663,1.3805924000568415,0.3640813962665068,F05,2021-01-01 00:00:00+00:00,2026-04-25 08:30:00+00:00,2026-04-25 08:30:00+00:00,2026-07-11 06:15:00.000001+00:00
836ff872e09519,atr_expansion_breakout,long,"{""atr_mean_window"": 192, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 96, ""rr"": 2.5, ""sl_atr"": 1.25}",355,0.12264738352760918,13,-1.1740814209524433,0.07692307692307693,2.142819958921929,-1.4504898692753072,0.12310898110538125,15.263058472381761,0.29590891421971954,F05,2021-01-01 00:00:00+00:00,2026-04-25 08:30:00+00:00,2026-04-25 08:30:00+00:00,2026-07-11 06:15:00.000001+00:00
d469d5382ce9e0,atr_expansion_breakout,long,"{""atr_mean_window"": 192, ""atr_window"": 7, ""expansion_mult"": 1.5, ""lookback"": 96, ""rr"": 2.5, ""sl_atr"": 1.75}",459,0.11695438644938742,21,-0.8670536436547125,0.09523809523809523,2.30142981617052,-1.2005782183731581,0.20178257977350358,18.208126516748962,0.1821462870772901,F05,2021-01-01 00:00:00+00:00,2026-04-25 08:30:00+00:00,2026-04-25 08:30:00+00:00,2026-07-11 06:15:00.000001+00:00
b4dbb83f1cf790,atr_expansion_breakout,long,"{""atr_mean_window"": 192, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 96, ""rr"": 2.0, ""sl_atr"": 1.75}",341,0.11106452227532011,13,-1.0637466508937925,0.07692307692307693,1.744721429223957,-1.2977856575702715,0.1120319457895204,13.828706461619301,0.21136351015694255,F05,2021-01-01 00:00:00+00:00,2026-04-25 08:30:00+00:00,2026-04-25 08:30:00+00:00,2026-07-11 06:15:00.000001+00:00
0e8713b75bea49,atr_expansion_breakout,long,"{""atr_mean_window"": 192, ""atr_window"": 7, ""expansion_mult"": 1.5, ""lookback"": 48, ""rr"": 2.5, ""sl_atr"": 1.75}",532,0.10604903054719139,25,-0.9163871008197549,0.08,2.30142981617052,-1.1961972675145613,0.16730044222281978,22.909677520493865,0.18587640300223462,F05,2021-01-01 00:00:00+00:00,2026-04-25 08:30:00+00:00,2026-04-25 08:30:00+00:00,2026-07-11 06:15:00.000001+00:00
00b24c966bb14c,bollinger_reentry,long,"{""atr_window"": 14, ""regime_ema"": 160, ""rr"": 1.5, ""sl_atr"": 2.25, ""std_mult"": 2.5, ""window"": 60}",156,0.10513874296119198,2,0.007132415928246871,0.5,1.3101256185611412,-1.2958607867046474,1.0110079971574486,1.2958607867046474,0.28317441931839415,F05,2021-01-01 00:00:00+00:00,2026-04-25 08:30:00+00:00,2026-04-25 08:30:00+00:00,2026-07-11 06:15:00.000001+00:00
51ab427d075eee,atr_expansion_breakout,long,"{""atr_mean_window"": 192, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 96, ""rr"": 2.5, ""sl_atr"": 2.25}",289,0.10135759372475238,12,-0.9251380407024415,0.08333333333333333,2.300789021592192,-1.218404137274681,0.17166934346957868,11.101656488429299,0.16315298614858464,F05,2021-01-01 00:00:00+00:00,2026-04-25 08:30:00+00:00,2026-04-25 08:30:00+00:00,2026-07-11 06:15:00.000001+00:00
0049f87d094ef0,atr_expansion_breakout,long,"{""atr_mean_window"": 192, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 96, ""rr"": 2.0, ""sl_atr"": 2.25}",310,0.09324627352880481,12,-0.7169505115416057,0.16666666666666666,1.8343630924615884,-1.2272132323422444,0.29894773689174536,8.603406138499267,0.16315298614858464,F05,2021-01-01 00:00:00+00:00,2026-04-25 08:30:00+00:00,2026-04-25 08:30:00+00:00,2026-07-11 06:15:00.000001+00:00
80a8e2ecfb3574,bollinger_reentry,long,"{""atr_window"": 14, ""regime_ema"": 160, ""rr"": 2.5, ""sl_atr"": 1.25, ""std_mult"": 2.5, ""window"": 60}",175,0.0905494224869776,2,-1.4361468542885922,0.0,,-1.4361468542885922,0.0,2.8722937085771845,0.5097139547731095,F05,2021-01-01 00:00:00+00:00,2026-04-25 08:30:00+00:00,2026-04-25 08:30:00+00:00,2026-07-11 06:15:00.000001+00:00
3299c83a435c9c,atr_expansion_breakout,long,"{""atr_mean_window"": 192, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 20, ""rr"": 2.5, ""sl_atr"": 2.25}",408,0.0904962957635603,16,-0.9738031652039641,0.0625,2.300789021592192,-1.1921093109903746,0.1286676761591465,15.580850643263428,0.1575142058606644,F05,2021-01-01 00:00:00+00:00,2026-04-25 08:30:00+00:00,2026-04-25 08:30:00+00:00,2026-07-11 06:15:00.000001+00:00
db48581cdd6ca6,atr_expansion_breakout,long,"{""atr_mean_window"": 48, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 96, ""rr"": 2.5, ""sl_atr"": 2.25, ""weekday_filter"": ""weekdays""}",221,0.09019796778343699,10,-1.2237352171758116,0.0,,-1.2237352171758116,0.0,12.237352171758115,0.1533989447191655,F05,2021-01-01 00:00:00+00:00,2026-04-25 08:30:00+00:00,2026-04-25 08:30:00+00:00,2026-07-11 06:15:00.000001+00:00
8be2d31b7ea385,atr_expansion_breakout,long,"{""atr_mean_window"": 192, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 77, ""rr"": 2.5, ""sl_atr"": 2.25}",301,0.08698547482143909,12,-0.9251380407024415,0.08333333333333333,2.300789021592192,-1.218404137274681,0.17166934346957868,11.101656488429299,0.16315298614858464,F05,2021-01-01 00:00:00+00:00,2026-04-25 08:30:00+00:00,2026-04-25 08:30:00+00:00,2026-07-11 06:15:00.000001+00:00
746a32c45fd61c,atr_expansion_breakout,long,"{""atr_mean_window"": 192, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 48, ""rr"": 2.5, ""sl_atr"": 1.75}",378,0.08370999972977176,14,-1.0362041624618439,0.07142857142857142,2.2443714992099673,-1.2885561364365985,0.1339824914071056,14.506858274465815,0.211142997101686,F05,2021-01-01 00:00:00+00:00,2026-04-25 08:30:00+00:00,2026-04-25 08:30:00+00:00,2026-07-11 06:15:00.000001+00:00
863aeec0f5af83,atr_expansion_breakout,long,"{""atr_mean_window"": 48, ""atr_window"": 17, ""expansion_mult"": 1.5, ""lookback"": 96, ""rr"": 2.0, ""sl_atr"": 2.25}",237,0.07968965257593844,10,-0.9587813561998282,0.1,1.8600486772932092,-1.2719846932546102,0.16248000180410344,9.587813561998281,0.17921204589850068,F05,2021-01-01 00:00:00+00:00,2026-04-25 08:30:00+00:00,2026-04-25 08:30:00+00:00,2026-07-11 06:15:00.000001+00:00
671dce7450cb57,atr_expansion_breakout,long,"{""atr_mean_window"": 48, ""atr_window"": 17, ""expansion_mult"": 1.5, ""lookback"": 96, ""rr"": 2.5, ""sl_atr"": 1.75}",242,0.07830050275464781,10,-1.361200333110459,0.0,,-1.361200333110459,0.0,13.612003331104589,0.23041548758378658,F05,2021-01-01 00:00:00+00:00,2026-04-25 08:30:00+00:00,2026-04-25 08:30:00+00:00,2026-07-11 06:15:00.000001+00:00
c863b439a98aa9,atr_expansion_breakout,long,"{""atr_mean_window"": 48, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 96, ""rr"": 2.0, ""sl_atr"": 2.25, ""weekday_filter"": ""weekdays""}",234,0.07590226807369725,10,-0.9239451751842103,0.1,1.8675872333169656,-1.234115442795452,0.16814447449157122,9.239451751842102,0.1533989447191655,F05,2021-01-01 00:00:00+00:00,2026-04-25 08:30:00+00:00,2026-04-25 08:30:00+00:00,2026-07-11 06:15:00.000001+00:00
d910949f667cc5,atr_expansion_breakout,long,"{""atr_mean_window"": 192, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 48, ""rr"": 2.0, ""sl_atr"": 1.75}",398,0.0718454451027398,14,-1.0718934531751303,0.07142857142857142,1.744721429223957,-1.2885561364365985,0.10415482640956615,15.006508344451825,0.211142997101686,F05,2021-01-01 00:00:00+00:00,2026-04-25 08:30:00+00:00,2026-04-25 08:30:00+00:00,2026-07-11 06:15:00.000001+00:00
7db4b0aa60e888,atr_expansion_breakout,long,"{""atr_mean_window"": 230, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 96, ""rr"": 2.5, ""sl_atr"": 2.25}",284,0.06573736766082651,10,-1.2303820484131207,0.0,,-1.2303820484131207,0.0,12.303820484131206,0.16115448579488906,F05,2021-01-01 00:00:00+00:00,2026-04-25 08:30:00+00:00,2026-04-25 08:30:00+00:00,2026-07-11 06:15:00.000001+00:00
cf6e6f8b442621,atr_expansion_breakout,long,"{""atr_mean_window"": 192, ""atr_window"": 14, ""expansion_mult"": 1.25, ""lookback"": 96, ""rr"": 2.5, ""sl_atr"": 2.25}",491,0.06449608294302253,18,-0.8064355385109547,0.1111111111111111,2.307026254893466,-1.1956182626865075,0.24119594929380597,14.515839693197186,0.1681416012598674,F05,2021-01-01 00:00:00+00:00,2026-04-25 08:30:00+00:00,2026-04-25 08:30:00+00:00,2026-07-11 06:15:00.000001+00:00
671e4e7e00baf9,bollinger_reentry,long,"{""atr_window"": 14, ""regime_ema"": 160, ""rr"": 2.5, ""sl_atr"": 1.75, ""std_mult"": 2.5, ""window"": 60}",160,0.06069588996183728,2,0.4374417376100388,0.5,2.255475875276919,-1.3805924000568415,1.6337015003009268,1.3805924000568415,0.3640813962665068,F05,2021-01-01 00:00:00+00:00,2026-04-25 08:30:00+00:00,2026-04-25 08:30:00+00:00,2026-07-11 06:15:00.000001+00:00
d4144b222f8101,atr_expansion_breakout,long,"{""atr_mean_window"": 48, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 20, ""rr"": 2.0, ""sl_atr"": 2.25}",350,0.05433015906536665,16,-1.000851087904032,0.0625,1.8675872333169656,-1.192080309318765,0.10444415076834494,16.013617406464512,0.15263672914910298,F05,2021-01-01 00:00:00+00:00,2026-04-25 08:30:00+00:00,2026-04-25 08:30:00+00:00,2026-07-11 06:15:00.000001+00:00
0c55c7bf7ab559,atr_expansion_breakout,long,"{""atr_mean_window"": 192, ""atr_window"": 14, ""expansion_mult"": 1.75, ""lookback"": 96, ""rr"": 2.5, ""sl_atr"": 2.25}",175,0.044465918438729435,4,-1.1361676275095487,0.0,,-1.1361676275095487,0.0,4.544670510038195,0.1596973630939737,F05,2021-01-01 00:00:00+00:00,2026-04-25 08:30:00+00:00,2026-04-25 08:30:00+00:00,2026-07-11 06:15:00.000001+00:00
