config_id,family,direction,params_json,macro_expectancy_r,micro_expectancy_r,median_expectancy_r,worst_fold_expectancy_r,validation_std_expectancy_r,positive_fold_ratio,total_validation_trades,folds_tested,total_folds,all_folds_tested,validation_mean_winrate,validation_mean_avg_win_r,validation_mean_avg_loss_r,validation_mean_profit_factor_r,validation_max_drawdown_r,cost_r_per_trade,robust_score
78c5570fb3eb54,macd_momentum,short,"{""atr_window"": 14, ""fast"": 8, ""regime_ema"": 200, ""rr"": 2.0, ""signal"": 5, ""sl_atr"": 2.25, ""slow"": 34}",-0.1461042177173867,-0.1658375549969084,-0.15644267095055006,-0.28330081938698304,0.10434175982168284,0.2,901,5,5,True,0.34645281408183887,1.8134332091500416,-1.1848486388192296,0.8185388905178309,57.16339404676259,0.21298610079534797,-0.2782750976282281
78dd96bfb28fe3,rolling_range_breakout,long,"{""atr_window"": 14, ""breakout_atr_buffer"": 0.25, ""lookback"": 96, ""regime_ema"": 50, ""rr"": 2.5, ""sl_atr"": 2.25}",-0.3135092273799108,-0.264791504971583,-0.24124548021489992,-0.6645202156719793,0.18149162860010407,0.0,455,5,5,True,0.25182748962391466,2.3015413765630535,-1.1924082166348138,0.6610083867793664,41.52226646101404,0.22199597672014043,-0.5042550416799628
78dfdd045c84ad,squeeze_breakout,long,"{""atr_window"": 14, ""bandwidth_lookback"": 96, ""bb_window"": 40, ""breakout_lookback"": 48, ""quantile"": 0.2, ""rr"": 1.5, ""sl_atr"": 2.0, ""squeeze_memory"": 4, ""std_mult"": 1.5}",-0.2598164612712414,-0.28800591310496415,-0.2950581363683938,-0.5330779775829355,0.19411100511397283,0.2,389,5,5,True,0.4017031214399635,1.2485240517050786,-1.2726175921325458,0.6879491676134477,50.67112630218663,0.30706197801965995,-0.43687196382822785
7b196efb613ebf,ema_cross,long,"{""atr_window"": 14, ""fast_ema"": 34, ""rr"": 2.5, ""sl_atr"": 1.75, ""slow_ema"": 55, ""weekday_filter"": ""mon_thu""}",-0.1639837093401217,-0.13151797427306935,-0.1483964050178614,-0.47632209195505887,0.23762740209598174,0.2,294,5,5,True,0.3003763405719656,2.2869867580486187,-1.2158872301721417,0.8339155946882032,33.37243518996795,0.25328956330514646,-0.3647974103881126
7b2b7d1e6a55be,zscore_reversion,short,"{""atr_window"": 14, ""rr"": 2.5, ""sl_atr"": 2.25, ""window"": 96, ""zscore_threshold"": 2.0}",-0.15753094046532462,-0.1420293635011253,-0.14238507491910554,-0.28864842470458457,0.06856111715401124,0.0,671,5,5,True,0.292304396682297,2.3281711830479885,-1.1842341615117704,0.8143757861530903,37.357912110313904,0.2100945570230804,-0.2918114990423303
7b356dfe4f19b3,rolling_range_breakout,long,"{""atr_window"": 14, ""breakout_atr_buffer"": 0.0, ""lookback"": 48, ""regime_ema"": 200, ""rr"": 2.0, ""sl_atr"": 2.25}",-0.23106102988025468,-0.21523407201861278,-0.2513410250837529,-0.32766740291903645,0.08509138939653893,0.0,733,5,5,True,0.32325356874210315,1.79667625479903,-1.1994868390176339,0.7190337578293003,54.634674495938164,0.2310811475793701,-0.3736067245785242
7ba16cd1231e9d,rsi_momentum,both,"{""atr_window"": 14, ""regime_ema"": 0, ""rr"": 2.5, ""rsi_window"": 14, ""sl_atr"": 2.25, ""threshold"": 60.0}",-0.19085584413477893,-0.17854082216942077,-0.18438976687590872,-0.30709466425586973,0.09034569072624238,0.0,1560,5,5,True,0.2850744306668746,2.3136066911943134,-1.1899259055139166,0.7795031112686648,116.29021057969732,0.21869539297848023,-0.3360286894979001
7bae4a4e55a35c,squeeze_breakout,long,"{""atr_window"": 14, ""bandwidth_lookback"": 96, ""bb_window"": 20, ""breakout_lookback"": 48, ""quantile"": 0.1, ""rr"": 1.5, ""session"": ""new_york"", ""sl_atr"": 2.0, ""squeeze_memory"": 12, ""std_mult"": 1.5}",-0.2436690887784473,-0.15936665528677377,-0.1371118261507328,-0.704128274731794,0.2517991735564155,0.0,184,5,5,True,0.40169114956349006,1.2600381070570423,-1.2664335339870794,0.7162706638582568,12.712528371243877,0.28107839248873684,-0.5082353422233217
7c318dfdac64f2,roc_momentum,long,"{""atr_window"": 14, ""regime_ema"": 0, ""roc_window"": 6, ""rr"": 1.5, ""sl_atr"": 2.25, ""threshold"": 0.01}",-0.18849362843068695,-0.1468522703475575,-0.08927810321933653,-0.4731597504513874,0.1533661574093942,0.0,710,5,5,True,0.3767274248611302,1.374657034602362,-1.133434112733369,0.7508171860160436,43.52218996101136,0.15006626266952242,-0.3651767071353841
7c7e2a02a772a6,ema_cross,both,"{""atr_window"": 14, ""fast_ema"": 8, ""rr"": 2.5, ""session"": ""asia"", ""sl_atr"": 2.25, ""slow_ema"": 144}",-0.1541155927918697,-0.1571461485458763,-0.06900075063571075,-0.4701600561493004,0.22179031364321694,0.2,287,5,5,True,0.3027094286425363,2.2689436304652655,-1.2091390287015442,0.8356251754986275,35.61935425608134,0.24883249032828897,-0.3493440829468115
7c8db9cc024a81,donchian_breakout,long,"{""atr_window"": 14, ""lookback"": 48, ""regime_ema"": 200, ""rr"": 2.5, ""session"": ""new_york"", ""sl_atr"": 2.25}",-0.20517984812795814,-0.17624804036501981,-0.1792280288454579,-0.39722005449424747,0.10514510003951262,0.0,373,5,5,True,0.2814289138364751,2.311894883671253,-1.1906571508762946,0.7663308339258517,31.51144236329324,0.21230642085772108,-0.3577523981477144
7d788f8a067e95,rolling_range_breakout,long,"{""atr_window"": 14, ""breakout_atr_buffer"": 0.0, ""lookback"": 96, ""regime_ema"": 100, ""rr"": 2.5, ""session"": ""overlap"", ""sl_atr"": 2.25}",-0.33322843304213445,-0.27912516381199304,-0.2839778469271682,-0.6473940156566125,0.16844037373513243,0.0,166,5,5,True,0.25260292443219273,2.3095003985909406,-1.223128454419743,0.6486236247114807,17.456709724846032,0.2233388652931107,-0.5621152865763673
7d7a7346637206,roc_momentum,short,"{""atr_window"": 14, ""regime_ema"": 200, ""roc_window"": 6, ""rr"": 2.0, ""sl_atr"": 2.25, ""threshold"": 0.01}",-0.049330041147806744,-0.03344896826867052,-0.09660875019948925,-0.12414864199520373,0.0864795351908545,0.2,513,5,5,True,0.3581841873267335,1.8875945058365073,-1.129963846906271,0.93782761236684,19.463453801492474,0.1495741322402146,-0.17256980874323402
7d99fd4fdb3bfc,momentum_volume,long,"{""atr_window"": 14, ""roc_window"": 3, ""rr"": 2.5, ""sl_atr"": 2.25, ""threshold"": 0.005, ""volume_mult"": 1.0, ""volume_window"": 96}",-0.11391766333699985,-0.11713641850146703,-0.1028927839748213,-0.1537161699303179,0.03269773295934575,0.0,917,5,5,True,0.2958843929073068,2.3487150450692957,-1.1487434330904986,0.8594277135020363,55.27836271859684,0.17277076789624787,-0.23026652981667273
7db4b0aa60e888,atr_expansion_breakout,long,"{""atr_mean_window"": 230, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 96, ""rr"": 2.5, ""sl_atr"": 2.25}",-0.5053251793702876,-0.4006870211576258,-0.3755227013429811,-1.2303820484131207,0.39985507053364905,0.0,123,5,5,True,0.1854401776384535,2.359781030563342,-1.1537182878599423,0.5132421825428963,23.24427621826517,0.1541716157390099,-0.8642527146371122
7dc08c10de1e72,rsi_momentum,short,"{""atr_window"": 14, ""regime_ema"": 100, ""rr"": 2.0, ""rsi_window"": 21, ""sl_atr"": 2.25, ""threshold"": 50.0, ""weekday_filter"": ""mon_thu""}",-0.14787183909122364,-0.1346457908059911,-0.18257758109772765,-0.22817231730666293,0.07001387297935159,0.0,506,5,5,True,0.3385116746451399,1.83772059603077,-1.1636921345668543,0.8114188438740226,25.959707797800284,0.18926293963965615,-0.28287877558089947
7dcdff225d31c6,rolling_range_breakout,long,"{""atr_window"": 14, ""breakout_atr_buffer"": 0.25, ""lookback"": 96, ""regime_ema"": 200, ""rr"": 2.5, ""sl_atr"": 2.25}",-0.2982995597555157,-0.2521044751786787,-0.2410319556173096,-0.6131755307317004,0.16285056344638962,0.0,443,5,5,True,0.25515312331600976,2.3028872676119536,-1.1881967449061182,0.6730766543241969,38.42155962304554,0.21771530090055363,-0.47972484147871053
7de5587a2ac802,macd_momentum,long,"{""atr_window"": 14, ""fast"": 8, ""regime_ema"": 0, ""rr"": 2.75, ""signal"": 9, ""sl_atr"": 2.25, ""slow"": 21}",-0.15924258865556715,-0.15977122945568184,-0.177435432161656,-0.3132465280537432,0.10050487128088294,0.0,1170,5,5,True,0.267175802681263,2.5806683124769254,-1.1584227965471456,0.8160320090220734,90.02926174846698,0.18475119295282255,-0.3094950242960086
7f53c01695b964,atr_expansion_breakout,long,"{""atr_mean_window"": 48, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 96, ""rr"": 2.5, ""sl_atr"": 1.75}",-0.6830394389574322,-0.6113562202124612,-0.5421703013104405,-1.2792505089618333,0.30403431930831837,0.0,140,5,5,True,0.1535446142237314,2.3335576222866043,-1.2282410724178003,0.3656072103125737,25.213183672046583,0.2176223143638783,-0.9883899319449247
7fa46caafff5c7,momentum_volume,long,"{""atr_window"": 14, ""roc_window"": 3, ""rr"": 2.5, ""sl_atr"": 2.25, ""threshold"": 0.005, ""volume_mult"": 1.0, ""volume_window"": 48, ""weekday_filter"": ""mon_thu""}",-0.13900500196622698,-0.1143824669703399,-0.11903813350228973,-0.34264122407623565,0.12135577810388623,0.2,677,5,5,True,0.2881656988775671,2.3499352990891866,-1.1466730040629591,0.8369057782155849,38.766930160883035,0.1711756567461688,-0.2796828910181701
7fe6f9dd360360,donchian_breakout,long,"{""atr_window"": 14, ""lookback"": 96, ""regime_ema"": 200, ""rr"": 2.0, ""sl_atr"": 1.75}",-0.2693062889976036,-0.23188501037370762,-0.21943075583054433,-0.5301838330664536,0.1317592614669051,0.0,629,5,5,True,0.32720601404863037,1.75610046327492,-1.2542108907033502,0.6895046602535065,47.75868524124763,0.2804499872458368,-0.43518591973105614
7ff5fc8aad644e,momentum_volume,long,"{""atr_window"": 14, ""roc_window"": 3, ""rr"": 2.0, ""sl_atr"": 2.25, ""threshold"": 0.005, ""volume_mult"": 1.0, ""volume_window"": 96}",-0.1306692829615827,-0.11945022310590292,-0.12453793165417651,-0.20627913027959804,0.042508160338149144,0.0,1047,5,5,True,0.3397772039662744,1.8491500716440925,-1.149652780009113,0.8290521824216537,59.38980233107386,0.17361919931341724,-0.2519233631306573
8041571378a44e,zscore_reversion,long,"{""atr_window"": 14, ""rr"": 2.5, ""session"": ""new_york"", ""sl_atr"": 2.25, ""window"": 40, ""zscore_threshold"": 2.5}",-0.2881111283850785,-0.25902295520024965,-0.2459998906239187,-0.4923617546878802,0.10707504925861303,0.0,397,5,5,True,0.2466162406298072,2.348431114568392,-1.1509963511933914,0.6718501640523069,43.6662865088739,0.1756030040470533,-0.44164865301438505
8064fd4e0dbf6c,macd_momentum,both,"{""atr_window"": 14, ""fast"": 8, ""regime_ema"": 0, ""rr"": 2.0, ""signal"": 6, ""sl_atr"": 2.25, ""slow"": 21}",-0.15771050449234408,-0.15990364402000098,-0.17645516529614869,-0.19093415456778595,0.04441596242666182,0.0,1740,5,5,True,0.3351368246746874,1.8363671396897197,-1.1628752242939004,0.797467082435756,92.24541685795114,0.18828527907426035,-0.279918485705675
80a8e2ecfb3574,bollinger_reentry,long,"{""atr_window"": 14, ""regime_ema"": 160, ""rr"": 2.5, ""sl_atr"": 1.25, ""std_mult"": 2.5, ""window"": 60}",-0.29270544390631836,-0.14156563422797763,-0.4760960755634692,-1.4361468542885922,0.7726476779855127,0.2,60,5,5,True,0.2994871794871795,2.1635661310491123,-1.3274902075704962,1.0284287961844436,11.778136390790532,0.40634242616237815,-0.8390292828990749
80e0222cf0a06f,bollinger_fade,short,"{""atr_window"": 14, ""regime_ema"": 200, ""rr"": 2.5, ""sl_atr"": 2.0, ""std_mult"": 2.5, ""window"": 60}",0.017067801953966778,-0.04271452312706851,-0.0406203764384151,-0.3657403802638173,0.36980186486834965,0.4,130,5,5,True,0.351957462827028,2.3158778841711407,-1.2360347716889524,1.1099800489615956,25.51119609655395,0.2675686640267812,-0.2844997971468747
815b7c9faab28a,rsi_momentum,short,"{""atr_window"": 14, ""regime_ema"": 200, ""rr"": 2.5, ""rsi_window"": 21, ""sl_atr"": 2.25, ""threshold"": 60.0, ""weekday_filter"": ""mon_thu""}",-0.07591855107564156,-0.09318475095741,0.02094778319825148,-0.39888708838473064,0.19941176488772155,0.6,453,5,5,True,0.3089815046977981,2.3430385657817867,-1.158342324229701,0.9253253489990639,47.42818278006465,0.18474327853833902,-0.21562443351950236
81cb7028947631,bollinger_fade,short,"{""atr_window"": 14, ""regime_ema"": 200, ""rr"": 2.0, ""sl_atr"": 2.25, ""std_mult"": 2.5, ""window"": 48}",-0.2637873692740156,-0.27543097877434625,-0.2753849788300781,-0.3165820116854838,0.04271811264542454,0.0,172,5,5,True,0.3120368083435486,1.7958685616245074,-1.1978314771425174,0.6812393192903741,20.254922931815678,0.2331347019423728,-0.42781309226339453
82480ea1e6ee71,ema_cross,long,"{""atr_window"": 14, ""fast_ema"": 8, ""rr"": 2.0, ""session"": ""asia"", ""sl_atr"": 2.25, ""slow_ema"": 144}",-0.07451294525989764,-0.08317094640836008,-0.06923945042854043,-0.3084894531391891,0.17791021450622188,0.4,179,5,5,True,0.3820628792057364,1.74739267329773,-1.20335037308236,0.9199818697531654,23.24786386559663,0.25696033007161245,-0.26380138584634194
8286b0b9094ed4,bollinger_fade,short,"{""atr_window"": 14, ""regime_ema"": 100, ""rr"": 2.5, ""sl_atr"": 2.25, ""std_mult"": 1.5, ""window"": 40}",-0.10959154684081089,-0.10243362231256371,-0.13114199806358656,-0.2191342893666847,0.09787515696892136,0.2,370,5,5,True,0.31097434665138624,2.308785832182815,-1.201350568387361,0.8724704847531459,23.26255377261097,0.22922977991397478,-0.2385291253252716
82c465863a4adb,breakout_volume,long,"{""atr_window"": 14, ""lookback"": 96, ""rr"": 2.5, ""sl_atr"": 2.25, ""volume_mult"": 1.25, ""volume_window"": 48, ""weekday_filter"": ""mon_thu""}",-0.222495900927262,-0.16274187465804044,-0.09812189978022025,-0.5682341630137687,0.18978756002876446,0.0,309,5,5,True,0.2718430478379131,2.3251740254819606,-1.171577250079442,0.7556242897928132,24.502362349229774,0.1862562612694437,-0.4173896809416442
834a33b0143934,bollinger_reentry,long,"{""atr_window"": 17, ""regime_ema"": 200, ""rr"": 2.5, ""sl_atr"": 1.25, ""std_mult"": 2.5, ""window"": 60}",-0.36183687604010417,-0.20726493234122828,-0.48574042473992385,-1.4584783818351326,0.7849711930022367,0.2,80,5,5,True,0.2902472527472527,2.144266967153813,-1.3674489491045536,0.9852179311419368,13.209178820784071,0.439339640350412,-0.907655805874556
83503dd6bc0904,zscore_reversion,long,"{""atr_window"": 14, ""rr"": 2.5, ""sl_atr"": 2.25, ""window"": 40, ""zscore_threshold"": 2.75}",-0.27430981034695684,-0.2653353429837964,-0.2680076243916315,-0.35922282896082813,0.061440064108748374,0.0,546,5,5,True,0.25471530041721857,2.326694238460721,-1.1629614169625349,0.6846592418013554,45.64285338120784,0.19231618397209177,-0.405029842401331
836ff872e09519,atr_expansion_breakout,long,"{""atr_mean_window"": 192, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 96, ""rr"": 2.5, ""sl_atr"": 1.25}",-0.2851181240221409,-0.17987487915689132,-0.18306597763537275,-1.1740814209524433,0.5240650233193638,0.4,160,5,5,True,0.2889840241059753,2.240948140517846,-1.3100030700854317,0.8035284676125061,22.079964347993965,0.2973710923937272,-0.6538173023484894
842f83714a95c1,momentum_volume,long,"{""atr_window"": 14, ""roc_window"": 3, ""rr"": 2.0, ""sl_atr"": 2.25, ""threshold"": 0.005, ""volume_mult"": 1.0, ""volume_window"": 96, ""weekday_filter"": ""weekdays""}",-0.12270632339556072,-0.10371117910847083,-0.12018070679700725,-0.23238621885897823,0.06444849448743316,0.0,901,5,5,True,0.34022514470001525,1.8546154664401837,-1.1425797307778027,0.8400121447675275,39.94534226018101,0.16566562139479843,-0.25493057063927727
848e991f4449ae,rolling_range_breakout,long,"{""atr_window"": 14, ""breakout_atr_buffer"": 0.25, ""lookback"": 96, ""regime_ema"": 100, ""rr"": 2.5, ""sl_atr"": 2.25}",-0.3135092273799108,-0.264791504971583,-0.24124548021489992,-0.6645202156719793,0.18149162860010407,0.0,455,5,5,True,0.25182748962391466,2.3015413765630535,-1.1924082166348138,0.6610083867793664,41.52226646101404,0.22199597672014043,-0.5042550416799628
84ba03825f17af,bollinger_reentry,long,"{""atr_window"": 11, ""regime_ema"": 200, ""rr"": 2.5, ""sl_atr"": 1.25, ""std_mult"": 2.5, ""window"": 60}",-0.2356245146943084,-0.07348689519643632,-0.2026118781690692,-1.4355431896573194,0.7653805643034239,0.2,78,5,5,True,0.3208028083028083,2.1477354774679407,-1.3482130234791512,1.0955082038881225,13.046787803405833,0.4145330471970956,-0.7723147968460203
84ec40244a5195,macd_momentum,long,"{""atr_window"": 14, ""fast"": 12, ""regime_ema"": 0, ""rr"": 2.5, ""session"": ""asia"", ""signal"": 5, ""sl_atr"": 2.25, ""slow"": 21}",-0.20481508366502338,-0.196298962016262,-0.28030556654538535,-0.29148719038810417,0.09848545348652145,0.0,806,5,5,True,0.2840812389978193,2.291385758693512,-1.1956515958552878,0.7655185116993575,59.60719888082726,0.2313988955068797,-0.3540578104082841
8509a34954f001,breakout_volume,long,"{""atr_window"": 14, ""lookback"": 48, ""rr"": 2.5, ""sl_atr"": 2.25, ""volume_mult"": 1.25, ""volume_window"": 48}",-0.2136166223007232,-0.20944538844430133,-0.2192089605915463,-0.24143996064256576,0.023907230246248592,0.0,718,5,5,True,0.28375272804225593,2.2891477238321816,-1.2050413620748537,0.7528181168664473,46.779605059545766,0.23297170124557515,-0.3255702374238475
85298133f22b01,rsi_momentum,short,"{""atr_window"": 14, ""regime_ema"": 200, ""rr"": 2.5, ""rsi_window"": 21, ""sl_atr"": 2.25, ""threshold"": 60.0}",-0.13776001126751583,-0.14437676933011537,-0.03199184796946714,-0.4645933394612909,0.18392033570693003,0.4,659,5,5,True,0.29757352799693926,2.322616459341895,-1.1805234653624601,0.8501654263338658,72.02590792646792,0.208713743159553,-0.28972017912098086
854d89d9753eb9,macd_momentum,both,"{""atr_window"": 14, ""fast"": 6, ""regime_ema"": 0, ""rr"": 2.0, ""signal"": 5, ""sl_atr"": 2.25, ""slow"": 21}",-0.12771828524370807,-0.12835225464911176,-0.12193815978205647,-0.2183688135398596,0.050577545006612504,0.0,1730,5,5,True,0.343202083845649,1.844295905272098,-1.1581436291627685,0.8337168719731908,92.59131348825272,0.18336054453172612,-0.2530070577470143
854e0dc1c11ebe,zscore_reversion,short,"{""atr_window"": 14, ""rr"": 1.5, ""sl_atr"": 2.25, ""window"": 80, ""zscore_threshold"": 1.5}",-0.22617506095198364,-0.2234477624652953,-0.2198490293295016,-0.27231589798921807,0.03395857187500399,0.0,1036,5,5,True,0.3868070005688411,1.3125137337912982,-1.196632410972728,0.6924580971972449,69.16823808926145,0.22435044495479423,-0.34315434688948565
85a02f605fa04a,rsi_momentum,short,"{""atr_window"": 14, ""regime_ema"": 200, ""rr"": 2.5, ""rsi_window"": 14, ""sl_atr"": 2.25, ""threshold"": 60.0, ""weekday_filter"": ""weekdays""}",-0.08964850798566328,-0.1012553989592774,-0.05151913930121213,-0.28775159928488847,0.1051832405533866,0.0,607,5,5,True,0.3062278593889332,2.3364851737648116,-1.1606455431568636,0.8952719362805771,47.59260605455896,0.18712469099727858,-0.24224012826235658
863aeec0f5af83,atr_expansion_breakout,long,"{""atr_mean_window"": 48, ""atr_window"": 17, ""expansion_mult"": 1.5, ""lookback"": 96, ""rr"": 2.0, ""sl_atr"": 2.25}",-0.4160746853640623,-0.35067160206620734,-0.29441881230046124,-0.9587813561998282,0.27359334992987927,0.0,104,5,5,True,0.2515151515151515,1.8517540562308035,-1.174082963684707,0.5574212781773625,17.860121537771935,0.17397125767165672,-0.7182046936623352
882d6e6d2ab2af,breakout_volume,long,"{""atr_window"": 14, ""lookback"": 96, ""rr"": 2.5, ""sl_atr"": 2.25, ""volume_mult"": 1.0, ""volume_window"": 48}",-0.27550285120792567,-0.25394463825829505,-0.22762456939368528,-0.4098963847961047,0.07752791953526396,0.0,515,5,5,True,0.26439864908966265,2.2924307340123184,-1.1976665429874491,0.6901105892231648,44.29967058618343,0.22463282819834665,-0.4142668109755576
883b77eca4853f,rolling_range_breakout,long,"{""atr_window"": 14, ""breakout_atr_buffer"": 0.0, ""lookback"": 96, ""regime_ema"": 100, ""rr"": 2.5, ""sl_atr"": 2.25}",-0.2827559371974956,-0.26220829489523373,-0.2339588840649762,-0.4098963847961047,0.07374839509699785,0.0,520,5,5,True,0.2621064909226908,2.292772418673792,-1.1968154841824945,0.6824184975436649,45.31275017481718,0.22378281258720265,-0.41963013474599453
88794273d30619,roc_momentum,long,"{""atr_window"": 14, ""regime_ema"": 100, ""roc_window"": 3, ""rr"": 2.5, ""sl_atr"": 1.75, ""threshold"": 0.01, ""weekday_filter"": ""mon_thu""}",-0.16343953704540592,-0.09973576704645717,-0.08338889742713254,-0.7414408931646616,0.3474319076648258,0.4,294,5,5,True,0.2892365302928683,2.340903278879744,-1.1798469770757791,0.8607359182650065,26.686867756593895,0.18678760260209828,-0.3991554908778188
88a52403ec45cb,rsi_momentum,short,"{""atr_window"": 14, ""regime_ema"": 200, ""rr"": 2.0, ""rsi_window"": 21, ""sl_atr"": 2.25, ""threshold"": 50.0, ""weekday_filter"": ""weekdays""}",-0.17617931193371858,-0.1667398479645456,-0.21515331030829854,-0.22459088856739112,0.0602870929937075,0.0,559,5,5,True,0.3283373485199391,1.833940197374303,-1.1586473108515207,0.7761094759466715,35.14801770956042,0.1869113520616195,-0.30632285843057233
88f6674a609cf0,breakout_volume,long,"{""atr_window"": 14, ""lookback"": 96, ""rr"": 2.5, ""session"": ""overlap"", ""sl_atr"": 2.25, ""volume_mult"": 1.25, ""volume_window"": 48}",-0.31256497094824703,-0.25559429329192884,-0.25962886032606125,-0.6473940156566125,0.17891114837962221,0.0,162,5,5,True,0.2583294483294484,2.3095003985909406,-1.2222447667467153,0.6701993135597885,17.445425414685523,0.2223176381629627,-0.5480205451380582
8948ba8c30d41b,squeeze_breakout,long,"{""atr_window"": 14, ""bandwidth_lookback"": 96, ""bb_window"": 40, ""breakout_lookback"": 48, ""quantile"": 0.1, ""rr"": 1.5, ""sl_atr"": 2.0, ""squeeze_memory"": 12, ""std_mult"": 2.0}",-0.24481319574531574,-0.2569762322881263,-0.2827779578436363,-0.560839072655542,0.2071630356354757,0.2,385,5,5,True,0.40551890571176796,1.2511071253772201,-1.2663815908235478,0.7089749696798514,54.93542536190568,0.3079239279376108,-0.4283947135630536
8a3c90a648fa80,bollinger_reentry,short,"{""atr_window"": 14, ""regime_ema"": 200, ""rr"": 2.5, ""sl_atr"": 1.75, ""std_mult"": 2.5, ""window"": 60}",-0.2531890276310566,-0.3140963443866736,-0.33392396834524485,-0.8858485991504658,0.4264444670405888,0.4,69,5,5,True,0.29178571428571426,2.192921004972262,-1.257783501582657,0.8044367146820044,14.424137383347295,0.3201588638684434,-0.6034112611513509
8b2dc809b6164b,squeeze_breakout,long,"{""atr_window"": 14, ""bandwidth_lookback"": 96, ""bb_window"": 40, ""breakout_lookback"": 48, ""quantile"": 0.2, ""rr"": 1.5, ""sl_atr"": 2.0, ""squeeze_memory"": 12, ""std_mult"": 1.5}",-0.24354528041352458,-0.2543469268279945,-0.2170324686444641,-0.40842372051453074,0.10248559526326552,0.0,520,5,5,True,0.40537735441105516,1.253481743441522,-1.2639014233005854,0.6839539932069988,50.92256828974639,0.29865665851391093,-0.39478807804515736
8be2d31b7ea385,atr_expansion_breakout,long,"{""atr_mean_window"": 192, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 77, ""rr"": 2.5, ""sl_atr"": 2.25}",-0.37448475749023113,-0.32618944494209096,-0.3424367092726184,-0.9251380407024415,0.3485340783167004,0.2,141,5,5,True,0.2236080596725758,2.330503044449375,-1.1533063146914606,0.6260557074559092,22.358346839819554,0.1616394984639934,-0.6817517966485814
8c6305d7ca2267,donchian_breakout,long,"{""atr_window"": 14, ""lookback"": 96, ""regime_ema"": 200, ""rr"": 1.5, ""sl_atr"": 2.25}",-0.184192284552026,-0.15661336415126098,-0.1657292513171611,-0.3702058473556133,0.09989694905896644,0.0,605,5,5,True,0.40212011603870446,1.3171410083835038,-1.1931724952847906,0.7503081946845886,38.45346833834236,0.21824189245536876,-0.3341407590815092
8d91417fab36a3,roc_momentum,long,"{""atr_window"": 14, ""regime_ema"": 100, ""roc_window"": 3, ""rr"": 2.0, ""sl_atr"": 1.75, ""threshold"": 0.01, ""weekday_filter"": ""weekdays""}",-0.1699250563468399,-0.09945907588079049,0.012823517415177628,-0.7589757019649969,0.34127121263034726,0.6,391,5,5,True,0.3341749801657635,1.8453717208452496,-1.17983003073592,0.8486676237281691,35.63340412525291,0.1857463439192671,-0.3805606626620136
8d9c15441f2ff2,rsi_momentum,short,"{""atr_window"": 14, ""regime_ema"": 200, ""rr"": 2.0, ""rsi_window"": 21, ""sl_atr"": 2.25, ""threshold"": 50.0}",-0.18024929329973202,-0.1663424135766857,-0.18188469444915242,-0.29441635834142904,0.06361287593452479,0.0,707,5,5,True,0.3358818192056251,1.8070972303327757,-1.1849164287904987,0.7735511553322816,36.463852649880835,0.21837650932972763,-0.31205573126699443
8e60f041f1f1ca,squeeze_breakout,long,"{""atr_window"": 14, ""bandwidth_lookback"": 192, ""bb_window"": 20, ""breakout_lookback"": 48, ""quantile"": 0.2, ""rr"": 1.5, ""sl_atr"": 2.0, ""squeeze_memory"": 12, ""std_mult"": 2.0}",-0.2768381306179145,-0.2790528014105696,-0.2683432619415519,-0.481184539497173,0.11641636076847048,0.0,510,5,5,True,0.3959638760486218,1.244920969019644,-1.2744934377269745,0.6502966784391371,57.74214473966077,0.3129097078330389,-0.43504631100214974
8f1bcbc6764d37,atr_expansion_breakout,long,"{""atr_mean_window"": 48, ""atr_window"": 14, ""expansion_mult"": 1.5, ""lookback"": 96, ""rr"": 2.75, ""sl_atr"": 1.75}",-0.7407787879838422,-0.6717628477971345,-0.6796848489477746,-1.2792505089618333,0.28493100561144297,0.0,139,5,5,True,0.12786851367496527,2.5854253965443506,-1.2266031110365283,0.32666061877201635,26.75272281127861,0.2174830528093711,-1.0369109574562303
91207e557393d4,roc_momentum,long,"{""atr_window"": 14, ""regime_ema"": 100, ""roc_window"": 3, ""rr"": 2.5, ""session"": ""london"", ""sl_atr"": 1.75, ""threshold"": 0.01}",-0.2071588277494582,-0.17675249951490765,-0.17769895559765533,-0.6932585231306934,0.2939384150199326,0.2,199,5,5,True,0.28151166362432234,2.341338317210447,-1.203865135228981,0.7973951262394194,19.01022818565047,0.20197862568931532,-0.4677947019260912
921f8e5df83937,macd_momentum,long,"{""atr_window"": 14, ""fast"": 12, ""regime_ema"": 0, ""rr"": 2.5, ""signal"": 5, ""sl_atr"": 2.5, ""slow"": 21}",-0.11831538280907528,-0.11980652564805531,-0.11232524873074705,-0.20999412478164514,0.07450475932267508,0.2,1038,5,5,True,0.29278356673114825,2.3530742455521665,-1.1414943913550322,0.8559932108419666,51.8079445256013,0.16489445776524128,-0.23556776247041283
